01/07/2015 11:47:46:116  INFO - In Progress | session id:mpp-2015182060954-4 | DM:ReportEnd | Welcome_PP | Return Code | Output_Parameters:returncode |  | 10000012731435730994
01/07/2015 13:06:24:653  INFO - In Progress | session id:mpp-2015182072810-9 | DM:ReportEnd | TransferAgent_PP | Return Code | Output_Parameters:returncode |  | 10000013221435735690
01/07/2015 13:06:24:653  INFO - End | session id:mpp-2015182072810-9 | DM:ReportEnd | TransferAgent_PP |  |  |  | 10000013221435735690
01/07/2015 13:07:14:233  INFO - In Progress | session id:mpp-2015182072922-17 | DM:ReportEnd | Welcome_PP | Return Code | Output_Parameters:returncode |  | 10000013231435735762
01/07/2015 13:07:14:233  INFO - End | session id:mpp-2015182072922-17 | DM:ReportEnd | Welcome_PP |  |  |  | 10000013231435735762
01/07/2015 13:07:19:006  INFO - In Progress | session id:mpp-2015182072922-17 | DM:ReportEnd | SelectLang_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013231435735762
01/07/2015 13:07:19:006  INFO - In Progress | session id:mpp-2015182072922-17 | DM:ReportEnd | SelectLang_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013231435735762
01/07/2015 13:07:19:006  INFO - In Progress | session id:mpp-2015182072922-17 | DM:ReportEnd | SelectLang_MN | Value | Output_Parameters:value | ENG | 10000013231435735762
01/07/2015 13:07:19:006  INFO - End | session id:mpp-2015182072922-17 | DM:ReportEnd | SelectLang_MN |  |  |  | 10000013231435735762
01/07/2015 13:07:21:263  INFO - In Progress | session id:mpp-2015182072922-17 | DM:ReportEnd | OldProspect_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013231435735762
01/07/2015 13:07:21:263  INFO - In Progress | session id:mpp-2015182072922-17 | DM:ReportEnd | OldProspect_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013231435735762
01/07/2015 13:07:21:264  INFO - In Progress | session id:mpp-2015182072922-17 | DM:ReportEnd | OldProspect_MN | Value | Output_Parameters:value | RelianceCustomer | 10000013231435735762
01/07/2015 13:07:21:264  INFO - End | session id:mpp-2015182072922-17 | DM:ReportEnd | OldProspect_MN |  |  |  | 10000013231435735762
01/07/2015 13:07:28:099  INFO - In Progress | session id:mpp-2015182072922-17 | DM:ReportEnd | CollectMobileNumber | Return Code | Output_Parameters:returncode | SUCCESS | 10000013231435735762
01/07/2015 13:07:28:099  INFO - In Progress | session id:mpp-2015182072922-17 | DM:ReportEnd | CollectMobileNumber | Input Type | Output_Parameters:inputType | dtmf | 10000013231435735762
01/07/2015 13:07:28:099  INFO - In Progress | session id:mpp-2015182072922-17 | DM:ReportEnd | CollectMobileNumber | Value | Output_Parameters:value | 1234567890 | 10000013231435735762
01/07/2015 13:07:28:099  INFO - End | session id:mpp-2015182072922-17 | DM:ReportEnd | CollectMobileNumber |  |  |  | 10000013231435735762
01/07/2015 13:07:32:268  INFO - In Progress | session id:mpp-2015182072922-17 | DM:ReportEnd | ConfirmNumber | Return Code | Output_Parameters:returncode | SUCCESS | 10000013231435735762
01/07/2015 13:07:32:269  INFO - In Progress | session id:mpp-2015182072922-17 | DM:ReportEnd | ConfirmNumber | Input Type | Output_Parameters:inputType | dtmf | 10000013231435735762
01/07/2015 13:07:32:269  INFO - In Progress | session id:mpp-2015182072922-17 | DM:ReportEnd | ConfirmNumber | Value | Output_Parameters:value | Confirm | 10000013231435735762
01/07/2015 13:07:32:269  INFO - End | session id:mpp-2015182072922-17 | DM:ReportEnd | ConfirmNumber |  |  |  | 10000013231435735762
01/07/2015 13:07:35:916  INFO - In Progress | session id:mpp-2015182072922-17 | DM:ReportEnd | Postpaid_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013231435735762
01/07/2015 13:07:35:917  INFO - In Progress | session id:mpp-2015182072922-17 | DM:ReportEnd | Postpaid_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013231435735762
01/07/2015 13:07:35:917  INFO - In Progress | session id:mpp-2015182072922-17 | DM:ReportEnd | Postpaid_MN | Value | Output_Parameters:value | HOTDEAL | 10000013231435735762
01/07/2015 13:07:35:917  INFO - End | session id:mpp-2015182072922-17 | DM:ReportEnd | Postpaid_MN |  |  |  | 10000013231435735762
01/07/2015 13:09:01:577  INFO - In Progress | session id:mpp-2015182072922-17 | DM:ReportEnd | Offer_PP | Return Code | Output_Parameters:returncode |  | 10000013231435735762
01/07/2015 13:09:01:578  INFO - End | session id:mpp-2015182072922-17 | DM:ReportEnd | Offer_PP |  |  |  | 10000013231435735762
01/07/2015 13:09:12:952  INFO - In Progress | session id:mpp-2015182073121-13 | DM:ReportEnd | Welcome_PP | Return Code | Output_Parameters:returncode |  | 10000013241435735881
01/07/2015 13:09:12:952  INFO - End | session id:mpp-2015182073121-13 | DM:ReportEnd | Welcome_PP |  |  |  | 10000013241435735881
01/07/2015 13:09:19:126  INFO - In Progress | session id:mpp-2015182073121-13 | DM:ReportEnd | SelectLang_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013241435735881
01/07/2015 13:09:19:126  INFO - In Progress | session id:mpp-2015182073121-13 | DM:ReportEnd | SelectLang_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013241435735881
01/07/2015 13:09:19:126  INFO - In Progress | session id:mpp-2015182073121-13 | DM:ReportEnd | SelectLang_MN | Value | Output_Parameters:value | ENG | 10000013241435735881
01/07/2015 13:09:19:126  INFO - End | session id:mpp-2015182073121-13 | DM:ReportEnd | SelectLang_MN |  |  |  | 10000013241435735881
01/07/2015 13:09:22:830  INFO - In Progress | session id:mpp-2015182073121-13 | DM:ReportEnd | OldProspect_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013241435735881
01/07/2015 13:09:22:831  INFO - In Progress | session id:mpp-2015182073121-13 | DM:ReportEnd | OldProspect_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013241435735881
01/07/2015 13:09:22:831  INFO - In Progress | session id:mpp-2015182073121-13 | DM:ReportEnd | OldProspect_MN | Value | Output_Parameters:value | RelianceCustomer | 10000013241435735881
01/07/2015 13:09:22:831  INFO - End | session id:mpp-2015182073121-13 | DM:ReportEnd | OldProspect_MN |  |  |  | 10000013241435735881
01/07/2015 13:09:32:415  INFO - In Progress | session id:mpp-2015182073121-13 | DM:ReportEnd | CollectMobileNumber | Return Code | Output_Parameters:returncode | SUCCESS | 10000013241435735881
01/07/2015 13:09:32:415  INFO - In Progress | session id:mpp-2015182073121-13 | DM:ReportEnd | CollectMobileNumber | Input Type | Output_Parameters:inputType | dtmf | 10000013241435735881
01/07/2015 13:09:32:415  INFO - In Progress | session id:mpp-2015182073121-13 | DM:ReportEnd | CollectMobileNumber | Value | Output_Parameters:value | 1234567890 | 10000013241435735881
01/07/2015 13:09:32:415  INFO - End | session id:mpp-2015182073121-13 | DM:ReportEnd | CollectMobileNumber |  |  |  | 10000013241435735881
01/07/2015 13:09:34:045  INFO - In Progress | session id:mpp-2015182073121-13 | DM:ReportEnd | ConfirmNumber | Return Code | Output_Parameters:returncode | SUCCESS | 10000013241435735881
01/07/2015 13:09:34:045  INFO - In Progress | session id:mpp-2015182073121-13 | DM:ReportEnd | ConfirmNumber | Input Type | Output_Parameters:inputType | dtmf | 10000013241435735881
01/07/2015 13:09:34:045  INFO - In Progress | session id:mpp-2015182073121-13 | DM:ReportEnd | ConfirmNumber | Value | Output_Parameters:value | Confirm | 10000013241435735881
01/07/2015 13:09:34:045  INFO - End | session id:mpp-2015182073121-13 | DM:ReportEnd | ConfirmNumber |  |  |  | 10000013241435735881
01/07/2015 13:09:36:033  INFO - In Progress | session id:mpp-2015182073121-13 | DM:ReportEnd | Postpaid_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013241435735881
01/07/2015 13:09:36:034  INFO - In Progress | session id:mpp-2015182073121-13 | DM:ReportEnd | Postpaid_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013241435735881
01/07/2015 13:09:36:034  INFO - In Progress | session id:mpp-2015182073121-13 | DM:ReportEnd | Postpaid_MN | Value | Output_Parameters:value | HOTDEAL | 10000013241435735881
01/07/2015 13:09:36:034  INFO - End | session id:mpp-2015182073121-13 | DM:ReportEnd | Postpaid_MN |  |  |  | 10000013241435735881
01/07/2015 13:11:09:865  INFO - In Progress | session id:mpp-2015182073121-13 | DM:ReportEnd | Postpaid_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013241435735881
01/07/2015 13:11:09:866  INFO - In Progress | session id:mpp-2015182073121-13 | DM:ReportEnd | Postpaid_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013241435735881
01/07/2015 13:11:09:866  INFO - In Progress | session id:mpp-2015182073121-13 | DM:ReportEnd | Postpaid_MN | Value | Output_Parameters:value | HOTDEAL | 10000013241435735881
01/07/2015 13:11:09:866  INFO - End | session id:mpp-2015182073121-13 | DM:ReportEnd | Postpaid_MN |  |  |  | 10000013241435735881
01/07/2015 13:11:56:301  INFO - In Progress | session id:mpp-2015182073121-13 | DM:ReportEnd | TransferAgent_PP | Return Code | Output_Parameters:returncode |  | 10000013241435735881
01/07/2015 13:11:56:301  INFO - End | session id:mpp-2015182073121-13 | DM:ReportEnd | TransferAgent_PP |  |  |  | 10000013241435735881
01/07/2015 13:12:15:908  INFO - In Progress | session id:mpp-2015182073424-4 | DM:ReportEnd | Welcome_PP | Return Code | Output_Parameters:returncode |  | 10000013251435736064
01/07/2015 13:12:15:908  INFO - End | session id:mpp-2015182073424-4 | DM:ReportEnd | Welcome_PP |  |  |  | 10000013251435736064
01/07/2015 13:12:18:135  INFO - In Progress | session id:mpp-2015182073424-4 | DM:ReportEnd | SelectLang_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013251435736064
01/07/2015 13:12:18:135  INFO - In Progress | session id:mpp-2015182073424-4 | DM:ReportEnd | SelectLang_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013251435736064
01/07/2015 13:12:18:135  INFO - In Progress | session id:mpp-2015182073424-4 | DM:ReportEnd | SelectLang_MN | Value | Output_Parameters:value | ENG | 10000013251435736064
01/07/2015 13:12:18:135  INFO - End | session id:mpp-2015182073424-4 | DM:ReportEnd | SelectLang_MN |  |  |  | 10000013251435736064
01/07/2015 13:12:19:971  INFO - In Progress | session id:mpp-2015182073424-4 | DM:ReportEnd | OldProspect_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013251435736064
01/07/2015 13:12:19:971  INFO - In Progress | session id:mpp-2015182073424-4 | DM:ReportEnd | OldProspect_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013251435736064
01/07/2015 13:12:19:972  INFO - In Progress | session id:mpp-2015182073424-4 | DM:ReportEnd | OldProspect_MN | Value | Output_Parameters:value | RelianceCustomer | 10000013251435736064
01/07/2015 13:12:19:972  INFO - End | session id:mpp-2015182073424-4 | DM:ReportEnd | OldProspect_MN |  |  |  | 10000013251435736064
01/07/2015 13:12:29:267  INFO - In Progress | session id:mpp-2015182073424-4 | DM:ReportEnd | CollectMobileNumber | Return Code | Output_Parameters:returncode | SUCCESS | 10000013251435736064
01/07/2015 13:12:29:267  INFO - In Progress | session id:mpp-2015182073424-4 | DM:ReportEnd | CollectMobileNumber | Input Type | Output_Parameters:inputType | dtmf | 10000013251435736064
01/07/2015 13:12:29:267  INFO - In Progress | session id:mpp-2015182073424-4 | DM:ReportEnd | CollectMobileNumber | Value | Output_Parameters:value | 1234567890 | 10000013251435736064
01/07/2015 13:12:29:267  INFO - End | session id:mpp-2015182073424-4 | DM:ReportEnd | CollectMobileNumber |  |  |  | 10000013251435736064
01/07/2015 13:12:31:417  INFO - In Progress | session id:mpp-2015182073424-4 | DM:ReportEnd | ConfirmNumber | Return Code | Output_Parameters:returncode | SUCCESS | 10000013251435736064
01/07/2015 13:12:31:417  INFO - In Progress | session id:mpp-2015182073424-4 | DM:ReportEnd | ConfirmNumber | Input Type | Output_Parameters:inputType | dtmf | 10000013251435736064
01/07/2015 13:12:31:417  INFO - In Progress | session id:mpp-2015182073424-4 | DM:ReportEnd | ConfirmNumber | Value | Output_Parameters:value | Confirm | 10000013251435736064
01/07/2015 13:12:31:417  INFO - End | session id:mpp-2015182073424-4 | DM:ReportEnd | ConfirmNumber |  |  |  | 10000013251435736064
01/07/2015 13:12:32:923  INFO - In Progress | session id:mpp-2015182073424-4 | DM:ReportEnd | Postpaid_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013251435736064
01/07/2015 13:12:32:923  INFO - In Progress | session id:mpp-2015182073424-4 | DM:ReportEnd | Postpaid_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013251435736064
01/07/2015 13:12:32:923  INFO - In Progress | session id:mpp-2015182073424-4 | DM:ReportEnd | Postpaid_MN | Value | Output_Parameters:value | HOTDEAL | 10000013251435736064
01/07/2015 13:12:32:923  INFO - End | session id:mpp-2015182073424-4 | DM:ReportEnd | Postpaid_MN |  |  |  | 10000013251435736064
01/07/2015 13:12:36:730  INFO - In Progress | session id:mpp-2015182073424-4 | DM:ReportEnd | Offer_PP | Return Code | Output_Parameters:returncode |  | 10000013251435736064
01/07/2015 13:12:36:730  INFO - End | session id:mpp-2015182073424-4 | DM:ReportEnd | Offer_PP |  |  |  | 10000013251435736064
01/07/2015 13:12:45:544  INFO - In Progress | session id:mpp-2015182073424-4 | DM:ReportEnd | Purchase_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013251435736064
01/07/2015 13:12:45:544  INFO - In Progress | session id:mpp-2015182073424-4 | DM:ReportEnd | Purchase_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013251435736064
01/07/2015 13:12:45:544  INFO - In Progress | session id:mpp-2015182073424-4 | DM:ReportEnd | Purchase_MN | Value | Output_Parameters:value | Confirm | 10000013251435736064
01/07/2015 13:12:45:545  INFO - End | session id:mpp-2015182073424-4 | DM:ReportEnd | Purchase_MN |  |  |  | 10000013251435736064
01/07/2015 13:12:45:705  INFO - In Progress | session id:mpp-2015182073424-4 | DM:ReportEnd | TransferAgent_PP | Return Code | Output_Parameters:returncode |  | 10000013251435736064
01/07/2015 13:12:45:705  INFO - End | session id:mpp-2015182073424-4 | DM:ReportEnd | TransferAgent_PP |  |  |  | 10000013251435736064
01/07/2015 13:13:06:495  INFO - In Progress | session id:mpp-2015182073514-2 | DM:ReportEnd | Welcome_PP | Return Code | Output_Parameters:returncode |  | 10000013261435736114
01/07/2015 13:13:06:495  INFO - End | session id:mpp-2015182073514-2 | DM:ReportEnd | Welcome_PP |  |  |  | 10000013261435736114
01/07/2015 13:13:10:453  INFO - In Progress | session id:mpp-2015182073514-2 | DM:ReportEnd | SelectLang_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013261435736114
01/07/2015 13:13:10:454  INFO - In Progress | session id:mpp-2015182073514-2 | DM:ReportEnd | SelectLang_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013261435736114
01/07/2015 13:13:10:454  INFO - In Progress | session id:mpp-2015182073514-2 | DM:ReportEnd | SelectLang_MN | Value | Output_Parameters:value | ENG | 10000013261435736114
01/07/2015 13:13:10:454  INFO - End | session id:mpp-2015182073514-2 | DM:ReportEnd | SelectLang_MN |  |  |  | 10000013261435736114
01/07/2015 13:13:11:570  INFO - In Progress | session id:mpp-2015182073514-2 | DM:ReportEnd | OldProspect_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013261435736114
01/07/2015 13:13:11:571  INFO - In Progress | session id:mpp-2015182073514-2 | DM:ReportEnd | OldProspect_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013261435736114
01/07/2015 13:13:11:571  INFO - In Progress | session id:mpp-2015182073514-2 | DM:ReportEnd | OldProspect_MN | Value | Output_Parameters:value | RelianceCustomer | 10000013261435736114
01/07/2015 13:13:11:571  INFO - End | session id:mpp-2015182073514-2 | DM:ReportEnd | OldProspect_MN |  |  |  | 10000013261435736114
01/07/2015 13:13:17:445  INFO - In Progress | session id:mpp-2015182073514-2 | DM:ReportEnd | CollectMobileNumber | Return Code | Output_Parameters:returncode | SUCCESS | 10000013261435736114
01/07/2015 13:13:17:446  INFO - In Progress | session id:mpp-2015182073514-2 | DM:ReportEnd | CollectMobileNumber | Input Type | Output_Parameters:inputType | dtmf | 10000013261435736114
01/07/2015 13:13:17:446  INFO - In Progress | session id:mpp-2015182073514-2 | DM:ReportEnd | CollectMobileNumber | Value | Output_Parameters:value | 1234567890 | 10000013261435736114
01/07/2015 13:13:17:446  INFO - End | session id:mpp-2015182073514-2 | DM:ReportEnd | CollectMobileNumber |  |  |  | 10000013261435736114
01/07/2015 13:13:24:266  INFO - In Progress | session id:mpp-2015182073514-2 | DM:ReportEnd | ConfirmNumber | Return Code | Output_Parameters:returncode | SUCCESS | 10000013261435736114
01/07/2015 13:13:24:266  INFO - In Progress | session id:mpp-2015182073514-2 | DM:ReportEnd | ConfirmNumber | Input Type | Output_Parameters:inputType | dtmf | 10000013261435736114
01/07/2015 13:13:24:266  INFO - In Progress | session id:mpp-2015182073514-2 | DM:ReportEnd | ConfirmNumber | Value | Output_Parameters:value | Confirm | 10000013261435736114
01/07/2015 13:13:24:266  INFO - End | session id:mpp-2015182073514-2 | DM:ReportEnd | ConfirmNumber |  |  |  | 10000013261435736114
01/07/2015 13:13:31:507  INFO - In Progress | session id:mpp-2015182073514-2 | DM:ReportEnd | Postpaid_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013261435736114
01/07/2015 13:13:31:507  INFO - In Progress | session id:mpp-2015182073514-2 | DM:ReportEnd | Postpaid_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013261435736114
